Id,sampling_rate,age,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path,ethnicity_afemai,ethnicity_agni,ethnicity_akan,ethnicity_albanian,ethnicity_amazigh,ethnicity_amharic,ethnicity_annang,ethnicity_arabic,ethnicity_armenian,ethnicity_ashanti,ethnicity_azerbaijani,ethnicity_bafang,ethnicity_baga,ethnicity_bai,ethnicity_bambara,ethnicity_bamun,ethnicity_bari,ethnicity_basque,ethnicity_bavarian,ethnicity_belarusan,ethnicity_bengali,ethnicity_bosnian,ethnicity_bulgarian,ethnicity_burmese,ethnicity_cameroonian,ethnicity_cantonese,ethnicity_carolinian,ethnicity_catalan,ethnicity_cebuano,ethnicity_chaldean,ethnicity_chamorro,ethnicity_chichewa,ethnicity_chittagonian,ethnicity_congolese,ethnicity_croatian,ethnicity_czech,ethnicity_danish,ethnicity_dari,ethnicity_dinka,ethnicity_dutch,ethnicity_ebira,ethnicity_edo,ethnicity_english,ethnicity_estonian,ethnicity_ewe,ethnicity_fang,ethnicity_fanti,ethnicity_faroese,ethnicity_farsi,ethnicity_fataluku,ethnicity_fijian,ethnicity_filipino,ethnicity_finnish,ethnicity_french,ethnicity_frisian,ethnicity_ga,ethnicity_gan,ethnicity_ganda,ethnicity_garifuna,ethnicity_gedeo,ethnicity_georgian,ethnicity_german,ethnicity_greek,ethnicity_gujarati,ethnicity_gusii,ethnicity_hadiyya,ethnicity_hainanese,ethnicity_hakka,ethnicity_hausa,ethnicity_hebrew,ethnicity_hindi,ethnicity_hindko,ethnicity_hmong,ethnicity_hungarian,ethnicity_ibibio,ethnicity_icelandic,ethnicity_ife,ethnicity_igala,ethnicity_igbo,ethnicity_ijaw,ethnicity_ika,ethnicity_ikwerre,ethnicity_ilonggo,ethnicity_indian,ethnicity_indonesian,ethnicity_irish,ethnicity_italian,ethnicity_japanese,ethnicity_jola,ethnicity_kabyle,ethnicity_kaire-kaire,ethnicity_kalanga,ethnicity_kambaata,ethnicity_kannada,ethnicity_kanuri,ethnicity_kazakh,ethnicity_khmer,ethnicity_kikongo,ethnicity_kikuyu,ethnicity_kirghiz,ethnicity_kiswahili,ethnicity_konkani,ethnicity_korean,ethnicity_krio,ethnicity_kru,ethnicity_kurdish,ethnicity_lamaholot,ethnicity_lamotrekese,ethnicity_lao,ethnicity_latvian,ethnicity_lingala,ethnicity_lithuanian,ethnicity_luo,ethnicity_luxembourgeois,ethnicity_macedonian,ethnicity_malagasy,ethnicity_malay,ethnicity_malayalam,ethnicity_maltese,ethnicity_mandarin,ethnicity_mandingo,ethnicity_mandinka,ethnicity_mankanya,ethnicity_marathi,ethnicity_mauritian,ethnicity_mende,ethnicity_miskito,ethnicity_mizo,ethnicity_moba,ethnicity_mongolian,ethnicity_moore,ethnicity_mortlockese,ethnicity_nama,ethnicity_nandi,ethnicity_naxi,ethnicity_nepali,ethnicity_newari,ethnicity_ngemba,ethnicity_nigerian,ethnicity_norwegian,ethnicity_nuer,ethnicity_obudu,ethnicity_oriya,ethnicity_oromo,ethnicity_papiamentu,ethnicity_pashto,ethnicity_pohnpeian,ethnicity_polish,ethnicity_portuguese,ethnicity_pulaar,ethnicity_punjabi,ethnicity_quechua,ethnicity_romanian,ethnicity_rotuman,ethnicity_rundi,ethnicity_russian,ethnicity_rwanda,ethnicity_sa'a,ethnicity_sardinian,ethnicity_sarua,ethnicity_satawalese,ethnicity_tiv,ethnicity_ukwani,ethnicity_urhobo,ethnicity_yoruba,gender_female,gender_male,mean_spectrogram_1,var_spectrogram_1,mean_spectrogram_2,var_spectrogram_2,mean_spectrogram_3,var_spectrogram_3,mean_spectrogram_4,var_spectrogram_4,mean_spectrogram_5,var_spectrogram_5,mean_spectrogram_6,var_spectrogram_6,mean_spectrogram_7,var_spectrogram_7,mean_spectrogram_8,var_spectrogram_8,mean_spectrogram_9,var_spectrogram_9,mean_spectrogram_10,var_spectrogram_10,mean_spectrogram_11,var_spectrogram_11,mean_spectrogram_12,var_spectrogram_12,mean_spectrogram_13,var_spectrogram_13,mean_spectrogram_14,var_spectrogram_14,mean_spectrogram_15,var_spectrogram_15,mean_spectrogram_16,var_spectrogram_16,mean_spectrogram_17,var_spectrogram_17,mean_spectrogram_18,var_spectrogram_18,mean_spectrogram_19,var_spectrogram_19,mean_spectrogram_20,var_spectrogram_20,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10
268,22050,46.0,1248.4894,3999.1106,145.56633,0.026413779496022,0.1079148859528642,0.0065169794742,0.0944551959552102,1532.9851616477597,117.45383523,-95.76858809553788,69,281,10,22.7091156462585,audios_development/269.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-50.54933,280.61948,-50.6205,322.23184,-50.34357,288.1715,-52.665653,282.68524,-49.543354,236.19986,-49.506504,295.47366,-51.51263,239.27852,-50.48662,288.69165,-52.878803,289.597,-50.248245,307.3327,-55.641777,267.73987,-48.36789,351.99265,-49.39159,281.60516,-50.754498,314.43182,-55.349167,201.16199,-51.39411,239.9682,-52.19671,298.8026,-50.250324,330.84213,-50.90939,342.22177,-53.903618,213.47481,-286.10385,130.7683,0.6779313,47.73034,-2.352324,9.713885,-18.32898,-19.719185,-9.832206,-9.027446
269,22050,54.0,1425.665,3999.1265,145.38542,0.0199548853023074,0.1008524401794111,0.0052414648457249,0.145194322531679,2593.986485359023,75.99954044,-89.41889894668893,69,281,20,18.41342403628117,audios_development/270.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-46.575066,267.6015,-45.71777,236.27048,-47.457996,197.2475,-55.1477,201.9978,-46.179436,171.34453,-50.330124,240.60889,-46.86762,179.95152,-47.165615,197.11754,-52.41216,325.5031,-56.615726,296.51636,-44.32102,269.6437,-47.19936,177.51675,-51.738674,236.07112,-52.576786,211.53502,-49.469963,174.65775,-51.268513,236.03201,-51.61523,270.4559,-52.390476,304.28406,-49.500698,260.39133,-52.043625,152.51598,-297.61102,85.5926,4.189392,13.011214,15.205647,-11.310126,-6.251713,-12.32655,-17.60733,-14.487914
270,22050,18.0,610.9156,3247.2976,148.76764,0.0173330671360394,0.0944759443435648,0.0021755032721947,0.0244969781839622,1135.3149905789496,129.19921875,-60.19932102522596,0,0,1,1.160997732426304,audios_development/271.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-66.72212,72.09086,-65.112625,81.65614,-45.192432,152.33627,-44.60089,280.22574,-42.0953,304.9987,-33.705475,254.87602,-35.15397,323.46735,-41.58575,279.79184,-44.81014,205.5105,-36.417847,296.00635,-39.031,374.84308,-55.790688,212.51212,-38.493793,228.08969,-32.912548,350.1897,-37.250324,368.3854,-47.222458,352.6742,-51.878487,324.50742,-48.65017,222.62024,-45.74627,233.6517,-50.9233,227.94336,-364.4555,142.04124,19.370039,29.789694,9.131244,-5.324778,5.073012,4.2737327,-5.3081684,-4.8792944
271,22050,24.0,1061.7592,3999.1868,145.42383,0.0209758184600779,0.0924560228872574,0.0078373584873224,0.1110162965206656,2071.166712719248,129.19921875,-90.00675238414348,69,281,16,29.35002267573697,audios_development/272.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-62.19715,322.81012,-49.041187,278.55054,-52.21198,242.47119,-53.02112,270.1588,-49.89584,213.6301,-55.489815,236.42982,-50.6901,259.92435,-52.66789,227.94604,-49.77864,330.81235,-53.861206,297.67377,-52.09746,240.33902,-53.77955,281.28754,-56.874725,262.67844,-52.472893,212.08167,-53.354893,193.27025,-54.102596,227.7995,-53.342278,297.272,-54.23465,324.4622,-52.592796,312.90714,-59.620888,285.04968,-307.70087,100.476524,33.135185,29.835775,8.337628,8.549595,-8.487362,1.6252822,2.7922325,1.8832079
272,22050,19.0,1487.4794,3994.6892,147.4923,0.0111070202776331,0.0803339425968537,0.0017366408020297,0.063177490234375,2196.509060700586,135.99917763,-60.02513099457767,0,0,3,3.4804081632653063,audios_development/273.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-49.991844,152.77396,-50.52569,168.83102,-34.69771,221.98479,-37.10476,293.2907,-57.842907,71.12669,-49.939972,169.30928,-46.880615,173.50566,-40.72328,176.14877,-36.75161,191.35887,-47.088524,190.19116,-54.109184,133.4648,-39.051403,206.9434,-50.162354,176.46034,-40.461376,287.29184,-38.941303,281.5672,-58.964233,59.06906,-47.397087,175.7111,-47.244865,166.02226,-46.320896,167.57198,-55.78777,77.904655,-339.0113,74.436264,-3.8863606,44.02531,-2.2979991,-10.306547,7.892096,-3.292581,-3.7525795,4.5686817
273,22050,18.0,682.56506,3074.585,150.75993,0.0186871649816622,0.0688953865921715,0.0152077747027252,0.0583676938657407,1758.8003626776497,135.99917763,-31.708483124504024,4,17,1,1.2496598639455785,audios_development/274.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-46.18242,174.13162,-40.605648,176.23578,-39.325153,164.2172,-39.287636,126.308334,-36.68493,86.49918,-45.847942,133.82555,-43.067387,198.26962,-30.22671,253.46387,-30.990803,276.3181,-39.86549,281.994,-41.062767,255.28792,-36.108864,278.21735,-38.725777,217.32324,-40.164112,190.8981,-46.098347,158.14282,-52.385674,91.649506,-40.3584,189.83725,-35.455692,203.63972,-34.322865,238.28215,-39.257874,300.60016,-235.04718,107.48136,23.340117,27.003164,10.85514,-3.7034917,2.6692028,-2.039777,-5.0208273,-0.5741848
274,22050,35.0,947.95,3927.2476,145.61748,0.015765614738235,0.1395714207905552,0.0008697451459822,0.090576171875,2277.903057591107,92.28515625,-28.08418540425881,2,7,1,1.6170975056689345,audios_development/275.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-53.438545,107.104454,-36.296597,171.89134,-37.464005,157.55229,-38.81984,55.67934,-41.242863,42.621693,-41.695763,95.80495,-41.601536,184.0341,-41.067173,211.92462,-37.18503,285.03406,-44.532654,279.3597,-45.939568,209.29044,-39.349186,219.8347,-44.601482,111.76673,-34.86914,158.54463,-40.83107,168.27629,-40.9337,149.84203,-38.82753,158.64584,-43.501415,150.43903,-46.92841,145.05765,-42.97649,74.63179,-335.5731,80.070885,34.20577,38.998886,8.514001,2.7931824,0.002806391,3.0126076,3.5828624,1.9578192
275,22050,25.0,1415.4579,3999.7249,145.579,0.0147218665047058,0.0635329070013218,0.006779228362965,0.1251838509857939,2115.135947675576,112.34714674,-96.87080093142248,69,281,50,31.43981859410432,audios_development/276.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-60.933865,227.95659,-49.831024,304.51114,-56.07628,273.0778,-55.84377,232.20383,-56.491337,224.64848,-56.112316,255.4412,-53.89633,268.77072,-55.62446,276.12372,-50.328415,305.53406,-57.27717,312.8806,-51.269867,310.65778,-58.652527,212.07251,-53.55537,335.9172,-50.665874,306.74118,-57.39576,258.87738,-57.113705,257.63828,-55.840637,274.95996,-53.05368,337.34723,-52.837864,323.4468,-60.49433,220.50818,-355.38675,97.0236,12.832172,30.409569,-9.795439,-24.412197,-17.197496,-12.00257,-10.624928,-12.5263
276,22050,54.0,937.83844,3999.396,145.54572,0.027037468802477,0.1437871693913044,0.0064255781519387,0.0965847786125319,2126.476200209179,123.046875,-105.11275044598796,69,281,22,20.36390022675737,audios_development/277.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-56.883694,193.85754,-55.396458,236.24483,-47.298187,232.88249,-50.117855,226.44943,-57.100685,158.2658,-48.27578,214.01184,-55.123962,211.55437,-49.322132,231.22548,-54.551292,173.93571,-51.82379,224.15126,-59.60823,162.33514,-45.546806,265.67636,-48.883953,195.46875,-50.675987,210.91829,-54.245914,154.40231,-48.672737,183.96234,-45.720364,261.79105,-48.306965,300.3142,-52.23696,178.25212,-58.55232,99.90753,-290.60162,102.764915,21.296719,20.954544,-4.609704,2.246907,5.993929,-5.222425,-3.7167115,-2.661415
277,22050,33.0,1434.3789,3999.474,145.39635,0.0169380295236197,0.1436807038839621,0.0011027674490135,0.126892809687306,2374.2631737035504,92.28515625,-133.69933232999333,69,281,32,32.763356009070286,audios_development/278.wav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-50.14702,449.35797,-42.930546,224.05243,-44.103195,141.03831,-42.15163,205.87871,-43.597042,152.84067,-42.240387,179.61755,-39.2804,168.04874,-45.71896,160.99147,-40.08656,206.9742,-47.704414,216.63412,-42.258423,228.717,-41.791348,166.27986,-41.87328,200.1841,-47.088306,147.71896,-47.68544,164.56488,-45.32779,182.43231,-40.363705,194.66579,-43.654953,196.12523,-43.451855,213.55145,-47.703876,269.16165,-294.87662,102.18409,-4.7565517,25.260887,0.066458076,-4.4633675,4.490796,-0.31045735,-0.16873205,-6.2363095
278,22050,41.0,1251.0585,3998.7957,145.37057,0.0300312414432166,0.1310376479398894,0.0045604173199475,0.0905185396278173,1751.616500145661,89.10290948,-103.48132495786184,69,281,28,34.66739229024943,audios_development/279.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-54.363678,364.15146,-52.164715,258.75153,-50.704956,245.68036,-59.330822,245.59814,-49.0759,249.08493,-51.061085,258.5661,-53.21785,231.55241,-51.48739,280.74518,-55.04093,294.54733,-48.568146,273.70844,-52.871895,274.2159,-49.467808,301.06955,-52.326366,285.4867,-52.613808,281.1943,-52.81933,218.43723,-52.492226,273.51843,-53.398926,244.37704,-51.745365,293.0896,-53.25279,316.20282,-53.605392,244.29231,-289.51627,116.60317,-0.6116361,43.611267,-12.876678,-5.325376,-11.363576,12.700621,0.08852472,-10.950646
