Id,Predicted
133,37.45220112474814
134,36.01080699999606
135,18.18609557097099
136,19.205854055322906
137,32.90663579639316
138,29.521578487624364
139,22.29363736499998
140,21.866744032927873
141,24.270911558406336
142,19.965172426945266
143,29.70141758163361
144,30.79586684825751
145,33.197394675478456
146,27.13596878797372
147,26.743469490068748
148,21.74703465722874
149,34.208253036243946
150,39.65967585763907
151,27.392751855159787
152,42.839652295008925
153,19.242131255784116
154,38.19373152894148
155,36.544926741150995
156,19.11542568582948
157,19.407177105810423
158,33.96575261054304
159,32.45366120274632
160,35.210697745043944
161,30.46034452423004
162,27.4110260571472
163,28.24710035864119
164,43.724011909616
165,32.433119864805825
166,47.460225461415085
167,38.28361393220642
168,40.84468245565923
169,20.535038122824886
170,28.689405736678186
171,35.82314822187617
172,25.798477967530406
173,33.98545719306924
174,20.776057369659924
175,24.691538039689654
176,42.67960096072229
177,30.878185133429525
178,27.285043388156385
179,25.00803444023297
180,44.05452580913669
181,22.815119474737525
182,20.552523505003766
183,42.39110858789903
184,21.593298035190642
185,20.006636660724894
186,18.71828762577291
187,18.327476407579347
188,19.72057042649903
189,33.529039088813654
190,35.401350710972025
191,37.39393846139242
192,42.950438644280545
193,28.396811960098717
194,28.04866176837868
195,19.065972577860737
196,20.009589884294414
197,21.26187053516659
198,20.367190006480456
199,19.516851016093472
200,21.309295716839063
201,18.077610141342152
202,29.96209502118539
203,18.815232777370554
204,21.97236029040936
205,26.7588663114706
206,33.27646185266834
207,20.247851906542888
208,37.39436388561988
209,42.49667529396127
210,26.36517197815514
211,31.9182559394295
212,28.601619468766526
213,21.07496481541335
214,33.93914507729542
215,30.19753195892515
216,21.15619412830462
217,30.7706846338109
218,36.33494394981954
219,38.52834647050147
220,18.06530282374575
221,20.354380452966357
222,32.67399633985296
223,34.03778272776413
224,21.072376911895294
225,37.61208463189286
226,29.088108825986524
227,29.718871427377234
228,31.606178291028712
229,19.952143175860087
230,38.79952665916385
231,31.558310076189727
232,20.57517596264675
233,32.07238972482625
234,35.68951356632705
235,20.27123484683101
236,28.439303625725824
237,40.285022271137024
238,21.733599846468465
239,37.536160134842774
240,25.099462105822887
241,34.90591161345533
242,20.05846019484043
243,27.01271335933065
244,44.645462915223746
245,31.6442327431985
246,26.389529474996966
247,29.182055750621927
248,19.357791224749622
249,36.09960191259977
250,33.733362054805355
251,25.02934538886484
252,21.85521747774071
253,28.98102516315383
254,24.330437714450564
255,45.02486035144335
256,33.711444397772
257,21.150966383289916
258,46.61307337869821
259,24.101194598519374
260,20.620443979073052
261,21.560850542839507
262,32.44467327177467
263,20.30018975252044
264,30.077488295674076
265,20.11627223307738
266,21.95912271143888
267,19.508318608297888
268,27.51029512685026
269,18.990792232685617
270,20.040255543068042
271,28.744523617593277
272,23.310677432861247
273,19.134257612678866
274,42.71266066368271
275,29.987946527736977
276,35.7999234221231
277,29.037697284333316
278,38.964141130777556
279,22.31336546395642
280,21.941260254043343
281,28.23620816908839
282,28.098927838705414
283,33.582700989885595
284,31.418429987045123
285,21.270638585270934
286,33.23109123229711
287,36.794884352221125
288,26.951652850288674
289,31.05781201070171
290,32.65702106813464
291,27.631008233779042
292,19.966900249088724
293,21.221500824446462
294,20.081904183621674
295,28.960070705373916
296,25.000721490841446
297,19.070471666985398
298,27.520603992885345
299,46.75262787083917
300,28.393724804199056
301,19.86528364287072
302,27.76459915557439
303,30.74691660894361
304,40.611553680688935
305,19.144694349467194
306,34.62687783194188
307,39.38272677552496
308,18.330080328576642
309,22.742596386478144
310,24.53183836098543
311,43.26733133374194
312,21.832923274437995
313,41.75781308006579
314,27.874999606172956
315,38.98184295724486
316,31.094141978184357
317,33.4976971538094
318,19.51757441133428
319,22.817689119102425
320,30.772872754696255
321,32.945135572674644
322,20.48321320820993
323,19.492794892388314
324,29.164965516799594
325,25.757222224047872
326,25.89275863105333
327,18.913800561753337
328,33.34107367239315
329,23.29079378179012
330,32.8505761477085
331,20.535496162334404
332,33.197179754219796
333,28.023676014194788
334,21.154328371405004
335,30.12317406715017
336,31.91947532947359
337,28.988743519798412
338,21.320891123732654
339,22.626638753983375
340,43.50205102918667
341,34.13909028022633
342,23.382922944530527
343,42.54060057385424
344,19.452649810694112
345,29.056153671491913
346,21.63648366805623
347,26.967650231326125
348,22.37549788090308
349,39.63523624947462
350,20.59261684385446
351,28.590736228307723
352,30.15589176060869
353,21.959166161152233
354,37.56585888621183
355,31.526051981665578
356,19.643968595538453
357,32.43082400760575
358,43.64207166395265
359,28.97209271466839
360,21.093192425200353
361,24.99625071086895
362,38.00881945015768
363,31.29695065871092
364,35.36328859865623
365,31.104606659744633
366,43.71654364626173
367,39.80211443522936
368,24.537298364732965
369,18.74461974096165
370,34.72790530446935
371,34.742341483013895
372,20.929372453934942
373,25.787506848307366
374,19.63836535677944
375,43.21418719120578
376,29.445486327097406
377,19.550037266955613
378,40.67931123728782
379,36.06198109681856
380,31.77965030025016
381,30.02744612057191
382,39.35697065271332
383,26.507936413743195
384,37.107218751943805
385,26.816427961464907
386,22.65762636750503
387,19.371895699737998
388,26.023567488196363
389,27.324758219184496
390,21.06525702728644
391,28.008772025274357
392,26.01965421465789
393,19.024998506567396
394,21.422907430396414
395,22.753406890903243
396,25.868549407292058
397,26.53551015909831
398,37.71528624763608
399,19.546512735179327
400,29.045686527567717
401,40.6954546538128
402,37.86184353499098
403,19.019497047306835
404,26.106815373326913
405,33.458383110976584
406,30.87138459498018
407,26.896718279656355
408,27.945940750297165
409,32.89496410037761
410,36.606002514835524
411,31.667233880509333
412,23.474441888434946
413,27.084945677086917
414,19.47058619882439
415,36.71324747942599
416,30.614718548307554
417,32.20574063624918
418,26.981478891400144
419,27.02707875865965
420,34.63109652673177
421,33.59375599338314
422,36.03859914629572
423,31.64936349346817
424,19.73885483508039
425,39.31260581328285
426,29.471145925561363
427,19.731458294564916
428,39.6811153214046
429,31.139475240037754
430,25.731187650176626
431,30.312737967356007
432,29.132884961497474
433,37.200715005990745
434,19.090738409058268
435,21.01271230068522
436,37.227646320505244
437,32.45601115299819
438,20.708909832406157
439,19.686609728592696
440,19.875917252273872
441,37.82707494590891
442,29.04931307653681
443,18.976044236100158
444,36.90351608146325
445,31.619627884370527
446,31.4344765063368
447,35.85766868930435
448,20.242372220787484
449,35.648596378853334
450,22.032296522921524
451,19.875743634182303
452,22.866494165664058
453,37.8057517572297
454,36.917016793642375
455,34.26193484742381
456,25.630300264256736
457,22.631585918746723
458,20.361127848158034
459,29.91449393578128
460,38.093089586840755
461,24.488926348190592
462,22.87900170499435
463,33.560316377314656
464,26.350105293764535
465,37.49336128566566
466,22.469917701450598
467,29.07784751413448
468,29.10512669230064
469,27.94237712287713
470,37.59310597986893
471,48.64097305639835
472,42.89601382343501
473,21.833656029836174
474,20.055499738415183
475,29.72209703409336
476,26.251090861784846
477,31.748057135266713
478,19.650736743240415
479,33.16994290201972
480,36.44977419392183
481,22.574684360144502
482,31.356677751599992
483,29.31718916534533
484,40.55509507952059
485,35.5408919023443
486,39.35650980800247
487,30.423696759782523
488,21.40696152377034
489,30.236761626123265
490,38.73376205422972
491,38.48671913037085
492,36.962366193039
493,19.068581972185886
494,23.605233598251587
495,27.56616514685866
496,23.57116913309
497,19.362184287633585
498,21.70447102168987
499,28.754988441951877
500,25.79222005503527
501,18.791938473743766
502,20.912087270164474
503,27.957788099413495
504,35.144728937827
505,31.716999126819164
506,37.83424519965327
507,19.93820999476959
508,31.744961640934754
509,20.732489520648773
510,20.906071897164587
511,20.834708842542064
512,27.675448873022393
513,19.88410450014383
514,25.037072575343462
515,34.022266673256226
516,22.255632632890002
517,32.58403684765434
518,30.361699943846993
519,35.27179798347079
520,22.62622635225112
521,28.87320697109049
522,33.55409356819652
523,31.348468101396783
524,33.792155245704606
525,30.933301196352662
526,40.86949314207035
527,28.61276176437941
528,35.11238139539339
529,27.502801782625706
530,34.11160539561487
531,20.666061448097825
532,25.141422355980808
533,33.85065424090445
534,37.951263279118535
535,19.980474275330188
536,36.439170863450286
537,34.84081109862358
538,26.19330659560167
539,29.330074561790116
540,41.73653429263375
541,20.819844534937022
542,38.24070623262185
543,32.56770028737174
544,31.562444543609985
545,21.464707452721
546,27.822534477240147
547,30.86297001622014
548,33.21110988699553
549,32.095740959612286
550,37.198097929847926
551,28.569804199090377
552,33.90024528165483
553,33.569136165713374
554,20.938683314879135
555,21.22365975364504
556,20.79308329514483
557,31.159814960173144
558,19.0314177781283
559,34.29599182113036
560,21.625879525703063
561,36.75424932701231
562,39.404361137013055
563,31.348576039092485
564,23.836026399318783
565,28.479737422299923
566,19.438117735742928
567,30.44177560513439
568,31.793527018496647
569,25.044466728177564
570,23.21807257918808
571,35.25879080151876
572,40.4135619103119
573,32.41253398828553
574,23.43912997799415
575,21.742342164371593
576,36.950437822390015
577,34.8458219113403
578,19.010464794600832
579,29.395220366986806
580,41.820346754187504
581,36.14880567308508
582,19.337943575602242
583,33.024778286256236
584,20.326513809998904
585,20.75937118029029
586,22.275788390122948
587,39.25473740763021
588,21.95087598675834
589,30.252531919426463
590,31.981493124737312
591,38.41246613326045
592,30.212769714283308
593,40.98110498806318
594,46.1308102648462
595,39.21578878229613
596,19.22930197200032
597,19.08020973346399
598,25.033460155470603
599,20.678029499095683
600,31.33728942941734
601,34.13933341037618
602,20.92090741832556
603,23.21760126174136
604,23.199846929515274
605,21.416428724247044
606,28.959521716598218
607,35.31562711731422
608,19.839235330029453
609,21.660495210263598
610,21.914484142663333
611,30.26970561857732
612,27.21752954086031
613,18.052798815864218
614,36.206021627248305
615,26.623220917219182
616,42.04425866153111
617,30.01587582209457
618,19.713116278887956
619,22.172774552374015
620,37.93612540316728
621,26.72496602730774
622,27.223692043003865
623,19.924704388641118
624,39.105829884619155
625,26.248811731816087
626,20.075519364343098
627,42.44874914037202
628,38.61934989296908
629,19.167655110601473
630,21.942662012415695
631,20.870122815780714
632,30.368114302686465
633,29.692213102235723
634,29.866176430745885
635,40.02186536006562
636,21.410374196945988
637,32.68678477965532
638,24.609514936423967
639,27.81808838302219
640,20.736912295092246
641,20.3792277661494
642,26.350298463984423
643,29.934298811976667
644,30.594547558392748
645,29.829389506584754
646,19.60101250785678
647,38.0201685119576
648,46.24223746038103
649,29.221361841589772
650,29.00282819631349
651,27.218049777020372
652,22.789890492741705
653,28.07135674864352
654,30.80525623221162
655,18.112861347931393
656,32.346855180208514
657,30.165104362656603
658,24.370112080450532
659,25.805691057759756
660,35.87379959636598
661,21.11972508683268
662,22.321304687443625
663,40.88343416078246
664,29.395315789194456
665,18.636258310037917
666,28.253909607527827
667,23.160447661149487
668,31.7350029842019
669,29.989405604951447
670,33.80881989630315
671,43.8502293432953
672,28.99632592542906
673,30.08391461230548
674,20.63939083424745
675,28.482984651700214
676,21.51724709114415
677,30.713219015676465
678,18.51017316623005
679,30.03150887783954
680,38.61770735258892
681,20.965016769522194
682,36.414536315443236
683,23.333848903074923
684,27.45200960142367
685,22.529239436625463
686,22.39963500306883
687,22.816188678796276
688,24.813149512628353
689,31.793862650571825
690,19.327947144681076
