Id,Predicted
492,37.21540876542911
493,19.36715128777451
494,21.50644622111416
495,30.247281668306414
496,24.682424742686344
497,19.78646659322842
498,20.999505516071267
499,25.390870012522118
500,27.77119820032951
501,19.357359913992035
502,20.423631340739064
503,31.209694122497783
504,33.105855158617636
505,31.83072305864268
506,38.95363200289977
507,21.345352941867397
508,39.894464971665315
509,19.37038548618273
510,20.04077214010045
511,21.334333226684404
512,30.15899436251853
513,20.825403705321715
514,28.029426506680988
515,33.499712183827704
516,21.213093193420107
517,31.57728186240085
518,28.468694307217014
519,36.85332024610928
520,19.77606021552596
521,27.57403588325626
522,37.59822534312576
523,34.27941774817496
524,32.23254531911441
525,31.517409783324485
526,41.75901050321885
527,36.287488395385694
528,33.95792452788563
529,24.647099680925052
530,36.13129922726554
531,20.244052088925535
532,25.176044950363508
533,32.119940751416486
534,42.03161488015149
535,20.688032816620307
536,44.86167145262084
537,30.27468369654843
538,25.899939101215725
539,29.524929950693505
540,42.210906175085256
541,22.686561987098475
542,38.156499865056006
543,31.6701617695109
544,31.6124606697653
545,18.717947004679125
546,29.48876549686356
547,34.03301798916696
548,33.26292532463876
549,33.99930545767217
550,38.52326873186052
551,29.732794400991306
552,32.08905089134619
553,29.4240232580416
554,19.62393555238492
555,21.54658942929141
556,19.82384133942654
557,32.69274726842316
558,20.512275795991194
559,38.267964021505
560,20.90523883569692
561,33.21463114415199
562,40.125961199096366
563,37.184475382462566
564,24.24461382086866
565,24.467110036558054
566,21.957994235958218
567,39.64740545442719
568,34.249629861755714
569,29.234188698315982
570,19.452985116301555
571,40.54271248667525
572,43.21372449641656
573,34.066745607371
574,21.025563929871645
575,21.398173078571993
576,40.07425836325507
577,31.477984244801842
578,20.064626675419973
579,28.968976101734917
580,44.33155244752909
581,38.8205387399795
582,18.569028357219594
583,28.57401142604677
584,20.480266982229075
585,19.472573809993833
586,22.15477073868157
587,39.38430440949158
588,24.171146071333016
589,28.415793616874407
590,32.61254399619252
591,40.737510656946704
592,30.785215821427073
593,41.47177337182965
594,43.98804299467122
595,38.4983245365708
596,19.5424194645517
597,19.709759292468856
598,30.370791909723934
599,20.08171847211669
600,32.74991430481301
601,32.975624639145934
602,20.468521346117075
603,21.588332459325677
604,19.964372703058807
605,21.120809224400936
606,27.394157450287874
607,34.128840464060325
608,20.566165503235787
609,23.54018569827601
610,19.714533359154427
611,37.005169227935426
612,25.57321533324715
613,19.524161580440772
614,32.438560165768024
615,34.69389594512894
616,47.2729198414488
617,35.50137655367986
618,20.390545372629205
619,20.36901500087171
620,38.30303786525982
621,28.87845628544296
622,36.00000300894638
623,22.12478070392185
624,40.265210946482696
625,33.56492357279508
626,20.06500520331618
627,38.734645594937
628,35.73540469999868
629,20.82017066804899
630,20.051372081986965
631,25.148210063953332
632,30.29112691489749
633,28.27445158533442
634,27.768730901361565
635,36.44868696610006
636,25.32174711950623
637,29.790631597103406
638,31.538399679550242
639,24.652220428889798
640,25.719081728822626
641,24.057985638003707
642,31.495165028872922
643,31.360440555588326
644,35.36751706200062
645,24.658376563134556
646,20.096086649360107
647,45.17683425537792
648,45.23453967826837
649,24.199533310306997
650,31.840950254783134
651,30.306223377320478
652,21.47887380543607
653,33.39566626105972
654,33.94560214385347
655,19.92660852786185
656,37.05522680151619
657,36.288362939599885
658,25.343667147386757
659,28.909550247402514
660,37.78781124967164
661,21.446191457862096
662,28.154442308018393
663,44.0931728660688
664,30.679064467084164
665,18.075151033381655
666,30.557455820561167
667,21.309437524011056
668,30.96299785267619
669,32.16213419358944
670,31.482808029029496
671,39.31180456302176
672,30.75256680090561
673,28.42237283534556
674,21.994467627959516
675,28.15829864182368
676,21.22040077361694
677,35.42171354541434
678,18.954090823100973
679,29.135809494168463
680,35.805566440963325
681,19.784827340172725
682,39.835268409434455
683,22.59129521529046
684,34.47096558696442
685,25.09275739551843
686,19.912912799580234
687,23.166120876486296
688,33.67349167725075
689,30.11048225898725
690,19.77190035666008
